"scenario","type","year","occupancy","passenger.km","vehicle.km","TWh.vehicle.km","vehicle.km.vehicle","vehicles"
"iea6","train.passenger.rural.fuel","2030",374,1.18e+12,3.16e+09,2.33e-08,150000,21100
"iea6","train.passenger.rural.fuel","2035",371,1.2e+12,3.25e+09,2.21e-08,150000,21700
"iea6","train.passenger.rural.fuel","2040",368,1.21e+12,3.3e+09,2.13e-08,150000,22000
"iea6","train.passenger.rural.fuel","2045",364,1.19e+12,3.27e+09,2.06e-08,150000,21800
"iea6","train.passenger.rural.fuel","2050",361,1.15e+12,3.19e+09,2.01e-08,150000,21300
"iea6","train.passenger.rural.elec","2011",384,1.99e+12,5.18e+09,1.26e-08,150000,34500
"iea6","train.passenger.rural.elec","2015",384,2.16e+12,5.63e+09,1.25e-08,150000,37600
"iea6","train.passenger.rural.elec","2020",381,2.31e+12,6.06e+09,1.22e-08,150000,40400
"iea6","train.passenger.rural.elec","2025",377,2.39e+12,6.33e+09,1.2e-08,150000,42200
"iea6","train.passenger.rural.elec","2030",374,2.45e+12,6.56e+09,1.18e-08,150000,43700
"iea6","train.passenger.rural.elec","2035",371,2.49e+12,6.7e+09,1.17e-08,150000,44700
"iea6","train.passenger.rural.elec","2040",368,2.49e+12,6.78e+09,1.16e-08,150000,45200
"iea6","train.passenger.rural.elec","2045",364,2.43e+12,6.68e+09,1.15e-08,150000,44500
"iea6","train.passenger.rural.elec","2050",361,2.34e+12,6.48e+09,1.15e-08,150000,43200
"iea6","plane.passenger.international.short.fuel","2011",119,1.91e+12,1.61e+10,8.43e-08,1800000,8960
"iea6","plane.passenger.international.short.fuel","2015",120,2.16e+12,1.8e+10,7.82e-08,1800000,10000
"iea6","plane.passenger.international.short.fuel","2020",120,2.3e+12,1.91e+10,7.34e-08,1800000,10600
"iea6","plane.passenger.international.short.fuel","2025",121,2.44e+12,2.02e+10,6.83e-08,1800000,11200
"iea6","plane.passenger.international.short.fuel","2030",121,2.57e+12,2.12e+10,6.39e-08,1800000,11800
"iea6","plane.passenger.international.short.fuel","2035",122,2.71e+12,2.22e+10,6.06e-08,1800000,12300
"iea6","plane.passenger.international.short.fuel","2040",122,2.84e+12,2.32e+10,5.84e-08,1800000,12900
"iea6","plane.passenger.international.short.fuel","2045",123,2.97e+12,2.41e+10,5.66e-08,1800000,13400
"iea6","plane.passenger.international.short.fuel","2050",123,3.09e+12,2.5e+10,5.52e-08,1800000,13900
"iea6","plane.passenger.international.short.H2","2011",119,0,0,8.43e-08,1800000,0
"iea6","plane.passenger.international.short.H2","2015",120,0,0,8.35e-08,1800000,0
"iea6","plane.passenger.international.short.H2","2020",120,0,0,8.14e-08,1800000,0
"iea6","plane.passenger.international.short.H2","2025",121,0,0,8.01e-08,1800000,0
"iea6","plane.passenger.international.short.H2","2030",121,0,0,7.89e-08,1800000,0
"iea6","plane.passenger.international.short.H2","2035",122,0,0,7.82e-08,1800000,0
"iea6","plane.passenger.international.short.H2","2040",122,0,0,7.75e-08,1800000,0
"iea6","plane.passenger.international.short.H2","2045",123,0,0,7.69e-08,1800000,0
"iea6","plane.passenger.international.short.H2","2050",123,0,0,7.64e-08,1800000,0
"iea6","plane.passenger.international.long.fuel","2011",119,3.42e+12,2.89e+10,6.07e-08,1800000,16000
"iea6","plane.passenger.international.long.fuel","2015",120,3.98e+12,3.32e+10,5.62e-08,1800000,18500
"iea6","plane.passenger.international.long.fuel","2020",120,4.45e+12,3.69e+10,5.28e-08,1800000,20500
"iea6","plane.passenger.international.long.fuel","2025",121,4.95e+12,4.1e+10,4.91e-08,1800000,22800
"iea6","plane.passenger.international.long.fuel","2030",121,5.52e+12,4.54e+10,4.59e-08,1800000,25200
"iea6","plane.passenger.international.long.fuel","2035",122,6.14e+12,5.04e+10,4.36e-08,1800000,28000
"iea6","plane.passenger.international.long.fuel","2040",122,6.85e+12,5.59e+10,4.2e-08,1800000,31100
"iea6","plane.passenger.international.long.fuel","2045",123,7.64e+12,6.22e+10,4.07e-08,1800000,34500
"iea6","plane.passenger.international.long.fuel","2050",123,8.53e+12,6.92e+10,3.97e-08,1800000,38400
"iea6","plane.passenger.international.long.H2","2011",119,0,0,6.07e-08,1800000,0
"iea6","plane.passenger.international.long.H2","2015",120,0,0,6.01e-08,1800000,0
"iea6","plane.passenger.international.long.H2","2020",120,0,0,5.86e-08,1800000,0
"iea6","plane.passenger.international.long.H2","2025",121,0,0,5.76e-08,1800000,0
"iea6","plane.passenger.international.long.H2","2030",121,0,0,5.67e-08,1800000,0
"iea6","plane.passenger.international.long.H2","2035",122,0,0,5.62e-08,1800000,0
"iea6","plane.passenger.international.long.H2","2040",122,0,0,5.57e-08,1800000,0
"iea6","plane.passenger.international.long.H2","2045",123,0,0,5.53e-08,1800000,0
"iea6","plane.passenger.international.long.H2","2050",123,0,0,5.49e-08,1800000,0
"iea6","train.passenger.international.fuel","2011",384,0,0,3.07e-08,150000,0
"iea6","train.passenger.international.fuel","2015",388,2.73e+10,70200000,2.85e-08,150000,468
"iea6","train.passenger.international.fuel","2020",390,8.11e+10,2.08e+08,2.67e-08,150000,1390
"iea6","train.passenger.international.fuel","2025",392,1.54e+11,3.94e+08,2.49e-08,150000,2630
"iea6","train.passenger.international.fuel","2030",393,2.52e+11,6.41e+08,2.33e-08,150000,4270
"iea6","train.passenger.international.fuel","2035",395,3.8e+11,9.62e+08,2.21e-08,150000,6410
"iea6","train.passenger.international.fuel","2040",397,5.45e+11,1.38e+09,2.13e-08,150000,9170
"iea6","train.passenger.international.fuel","2045",398,7.58e+11,1.9e+09,2.06e-08,150000,12700
"iea6","train.passenger.international.fuel","2050",400,1.03e+12,2.57e+09,2.01e-08,150000,17100
"iea6","train.passenger.international.elec","2011",384,0,0,1.26e-08,150000,0
"iea6","train.passenger.international.elec","2015",388,5.36e+10,1.38e+08,1.25e-08,150000,920
"iea6","train.passenger.international.elec","2020",390,1.44e+11,3.69e+08,1.22e-08,150000,2460
"iea6","train.passenger.international.elec","2025",392,2.48e+11,6.33e+08,1.2e-08,150000,4220
"iea6","train.passenger.international.elec","2030",393,3.67e+11,9.34e+08,1.18e-08,150000,6230
"iea6","train.passenger.international.elec","2035",395,5.03e+11,1.27e+09,1.17e-08,150000,8500
"iea6","train.passenger.international.elec","2040",397,6.57e+11,1.66e+09,1.16e-08,150000,11100
"iea6","train.passenger.international.elec","2045",398,8.31e+11,2.09e+09,1.15e-08,150000,13900
"iea6","train.passenger.international.elec","2050",400,1.03e+12,2.57e+09,1.15e-08,150000,17100
"iea4","walk.passenger.urban","2011",1,2.7e+12,2.7e+12,0,0,0
"iea4","walk.passenger.urban","2015",1,3.05e+12,3.05e+12,0,0,0
"iea4","walk.passenger.urban","2020",1,3.38e+12,3.38e+12,0,0,0
"iea4","walk.passenger.urban","2025",1,3.53e+12,3.53e+12,0,0,0
"iea4","walk.passenger.urban","2030",1,3.57e+12,3.57e+12,0,0,0
"iea4","walk.passenger.urban","2035",1,3.47e+12,3.47e+12,0,0,0
"iea4","walk.passenger.urban","2040",1,3.26e+12,3.26e+12,0,0,0
"iea4","walk.passenger.urban","2045",1,2.97e+12,2.97e+12,0,0,0
"iea4","walk.passenger.urban","2050",1,2.59e+12,2.59e+12,0,0,0
"iea4","bike.passenger.urban","2011",1,1.91e+12,1.91e+12,0,1000,1.91e+09
"iea4","bike.passenger.urban","2015",1,2.17e+12,2.17e+12,0,1000,2.17e+09
"iea4","bike.passenger.urban","2020",1,2.41e+12,2.41e+12,0,1000,2.41e+09
"iea4","bike.passenger.urban","2025",1,2.52e+12,2.52e+12,0,1000,2.52e+09
"iea4","bike.passenger.urban","2030",1,2.56e+12,2.56e+12,0,1000,2.56e+09
"iea4","bike.passenger.urban","2035",1,2.49e+12,2.49e+12,0,1000,2.49e+09
"iea4","bike.passenger.urban","2040",1,2.35e+12,2.35e+12,0,1000,2.35e+09
"iea4","bike.passenger.urban","2045",1,2.14e+12,2.14e+12,0,1000,2.14e+09
"iea4","bike.passenger.urban","2050",1,1.88e+12,1.88e+12,0,1000,1.88e+09
"iea4","motorbike.passenger.urban.fuel","2011",1.09,3.49e+12,3.21e+12,3.81e-10,10000,3.21e+08
"iea4","motorbike.passenger.urban.fuel","2015",1.1,4.02e+12,3.65e+12,3.54e-10,10000,3.65e+08
"iea4","motorbike.passenger.urban.fuel","2020",1.1,4.71e+12,4.27e+12,3.29e-10,10000,4.27e+08
"iea4","motorbike.passenger.urban.fuel","2025",1.11,5.23e+12,4.73e+12,3.02e-10,10000,4.73e+08
"iea4","motorbike.passenger.urban.fuel","2030",1.11,5.66e+12,5.1e+12,2.81e-10,10000,5.1e+08
"iea4","motorbike.passenger.urban.fuel","2035",1.11,5.94e+12,5.34e+12,2.66e-10,10000,5.34e+08
"iea4","motorbike.passenger.urban.fuel","2040",1.11,6.11e+12,5.48e+12,2.54e-10,10000,5.48e+08
"iea4","motorbike.passenger.urban.fuel","2045",1.12,6.19e+12,5.54e+12,2.44e-10,10000,5.54e+08
"iea4","motorbike.passenger.urban.fuel","2050",1.12,6.17e+12,5.51e+12,2.38e-10,10000,5.51e+08
"iea4","motorbike.passenger.urban.elec","2011",1.09,4.16e+10,3.82e+10,1.06e-10,10000,3820000
"iea4","motorbike.passenger.urban.elec","2015",1.1,3.03e+11,2.75e+11,1.05e-10,10000,27500000
"iea4","motorbike.passenger.urban.elec","2020",1.1,6.43e+11,5.82e+11,1.02e-10,10000,58200000
"iea4","motorbike.passenger.urban.elec","2025",1.11,1.07e+12,9.69e+11,9.99e-11,10000,96900000
"iea4","motorbike.passenger.urban.elec","2030",1.11,1.6e+12,1.44e+12,9.77e-11,10000,1.44e+08
"iea4","motorbike.passenger.urban.elec","2035",1.11,2.2e+12,1.98e+12,9.65e-11,10000,1.98e+08
"iea4","motorbike.passenger.urban.elec","2040",1.11,2.88e+12,2.58e+12,9.52e-11,10000,2.58e+08
"iea4","motorbike.passenger.urban.elec","2045",1.12,3.63e+12,3.25e+12,9.44e-11,10000,3.25e+08
"iea4","motorbike.passenger.urban.elec","2050",1.12,4.47e+12,3.99e+12,9.35e-11,10000,3.99e+08
"iea4","car.passenger.urban.ICE.liquid","2011",1.6,1.27e+13,7.91e+12,7.63e-10,15000,5.27e+08
"iea4","car.passenger.urban.ICE.liquid","2015",1.6,1.51e+13,9.44e+12,7.07e-10,15000,6.29e+08
"iea4","car.passenger.urban.ICE.liquid","2020",1.59,1.81e+13,1.14e+13,6.58e-10,15000,7.6e+08
"iea4","car.passenger.urban.ICE.liquid","2025",1.57,2.08e+13,1.32e+13,6.05e-10,15000,8.83e+08
"iea4","car.passenger.urban.ICE.liquid","2030",1.56,2.36e+13,1.51e+13,5.63e-10,15000,1.01e+09
"iea4","car.passenger.urban.ICE.liquid","2035",1.55,2.62e+13,1.7e+13,5.33e-10,15000,1.13e+09
"iea4","car.passenger.urban.ICE.liquid","2040",1.53,2.87e+13,1.88e+13,5.07e-10,15000,1.25e+09
"iea4","car.passenger.urban.ICE.liquid","2045",1.52,3.12e+13,2.06e+13,4.89e-10,15000,1.37e+09
"iea4","car.passenger.urban.ICE.liquid","2050",1.5,3.37e+13,2.24e+13,4.77e-10,15000,1.49e+09
"iea4","car.passenger.urban.ICE.gas","2011",1.6,1.23e+11,7.68e+10,7.63e-10,15000,5120000
"iea4","car.passenger.urban.ICE.gas","2015",1.6,1.56e+11,9.73e+10,7.07e-10,15000,6490000
"iea4","car.passenger.urban.ICE.gas","2020",1.59,2.18e+11,1.37e+11,6.58e-10,15000,9160000
"iea4","car.passenger.urban.ICE.gas","2025",1.57,2.89e+11,1.83e+11,6.05e-10,15000,12200000
"iea4","car.passenger.urban.ICE.gas","2030",1.56,3.7e+11,2.37e+11,5.63e-10,15000,15800000
"iea4","car.passenger.urban.ICE.gas","2035",1.55,4.6e+11,2.98e+11,5.33e-10,15000,19800000
"iea4","car.passenger.urban.ICE.gas","2040",1.53,5.6e+11,3.65e+11,5.07e-10,15000,24400000
"iea4","car.passenger.urban.ICE.gas","2045",1.52,6.69e+11,4.41e+11,4.89e-10,15000,29400000
"iea4","car.passenger.urban.ICE.gas","2050",1.5,7.89e+11,5.25e+11,4.77e-10,15000,3.5e+07
"iea4","car.passenger.urban.PH","2011",1.6,363000,227000,5.77e-10,15000,15.1
"iea4","car.passenger.urban.PH","2015",1.6,1.56e+11,9.73e+10,5.35e-10,15000,6490000
"iea4","car.passenger.urban.PH","2020",1.59,3.1e+11,1.95e+11,4.98e-10,15000,1.3e+07
"iea4","car.passenger.urban.PH","2025",1.57,5.02e+11,3.19e+11,4.58e-10,15000,21300000
"iea4","car.passenger.urban.PH","2030",1.56,7.36e+11,4.72e+11,4.26e-10,15000,31500000
"iea4","car.passenger.urban.PH","2035",1.55,1.01e+12,6.53e+11,4.03e-10,15000,43500000
"iea4","car.passenger.urban.PH","2040",1.53,1.32e+12,8.62e+11,3.84e-10,15000,57500000
"iea4","car.passenger.urban.PH","2045",1.52,1.67e+12,1.1e+12,3.7e-10,15000,73500000
"iea4","car.passenger.urban.PH","2050",1.5,2.07e+12,1.37e+12,3.61e-10,15000,91600000
"iea4","car.passenger.urban.EV","2011",1.6,2.78e+10,1.74e+10,2.12e-10,15000,1160000
"iea4","car.passenger.urban.EV","2015",1.6,1.56e+11,9.73e+10,2.09e-10,15000,6490000
"iea4","car.passenger.urban.EV","2020",1.59,2.37e+11,1.49e+11,2.04e-10,15000,9950000
"iea4","car.passenger.urban.EV","2025",1.57,3.32e+11,2.11e+11,2e-10,15000,14100000
"iea4","car.passenger.urban.EV","2030",1.56,4.45e+11,2.86e+11,1.95e-10,15000,1.9e+07
"iea4","car.passenger.urban.EV","2035",1.55,5.73e+11,3.71e+11,1.93e-10,15000,24700000
"iea4","car.passenger.urban.EV","2040",1.53,7.16e+11,4.68e+11,1.9e-10,15000,31200000
"iea4","car.passenger.urban.EV","2045",1.52,8.75e+11,5.77e+11,1.89e-10,15000,38500000
"iea4","car.passenger.urban.EV","2050",1.5,1.05e+12,6.99e+11,1.87e-10,15000,46600000
"iea4","car.passenger.urban.H2","2011",1.6,0,0,4.19e-10,15000,0
"iea4","car.passenger.urban.H2","2015",1.6,0,0,4.15e-10,15000,0
"iea4","car.passenger.urban.H2","2020",1.59,0,0,4.04e-10,15000,0
"iea4","car.passenger.urban.H2","2025",1.57,0,0,3.96e-10,15000,0
"iea4","car.passenger.urban.H2","2030",1.56,0,0,3.87e-10,15000,0
"iea4","car.passenger.urban.H2","2035",1.55,0,0,3.82e-10,15000,0
"iea4","car.passenger.urban.H2","2040",1.53,0,0,3.77e-10,15000,0
"iea4","car.passenger.urban.H2","2045",1.52,0,0,3.74e-10,15000,0
"iea4","car.passenger.urban.H2","2050",1.5,0,0,3.7e-10,15000,0
"iea4","bus.passenger.urban.ICE.liquid","2011",27.3,1.07e+13,3.91e+11,2.85e-09,30000,1.3e+07
"iea4","bus.passenger.urban.ICE.liquid","2015",27,1.21e+13,4.48e+11,2.65e-09,30000,14900000
"iea4","bus.passenger.urban.ICE.liquid","2020",26.5,1.41e+13,5.3e+11,2.46e-09,30000,17700000
"iea4","bus.passenger.urban.ICE.liquid","2025",26,1.56e+13,5.99e+11,2.26e-09,30000,2e+07
"iea4","bus.passenger.urban.ICE.liquid","2030",25.5,1.69e+13,6.62e+11,2.1e-09,30000,22100000
"iea4","bus.passenger.urban.ICE.liquid","2035",25,1.79e+13,7.15e+11,1.99e-09,30000,23800000
"iea4","bus.passenger.urban.ICE.liquid","2040",24.5,1.86e+13,7.61e+11,1.9e-09,30000,25400000
"iea4","bus.passenger.urban.ICE.liquid","2045",24,1.92e+13,8e+11,1.83e-09,30000,26700000
"iea4","bus.passenger.urban.ICE.liquid","2050",23.5,1.96e+13,8.35e+11,1.78e-09,30000,27800000
"iea4","bus.passenger.urban.ICE.gas","2011",27.3,955000,35000,2.85e-09,30000,1.17
"iea4","bus.passenger.urban.ICE.gas","2015",27,1.25e+11,4.62e+09,2.65e-09,30000,154000
"iea4","bus.passenger.urban.ICE.gas","2020",26.5,1.93e+11,7.26e+09,2.46e-09,30000,242000
"iea4","bus.passenger.urban.ICE.gas","2025",26,2.67e+11,1.02e+10,2.26e-09,30000,341000
"iea4","bus.passenger.urban.ICE.gas","2030",25.5,3.48e+11,1.36e+10,2.1e-09,30000,454000
"iea4","bus.passenger.urban.ICE.gas","2035",25,4.31e+11,1.72e+10,1.99e-09,30000,574000
"iea4","bus.passenger.urban.ICE.gas","2040",24.5,5.16e+11,2.11e+10,1.9e-09,30000,702000
"iea4","bus.passenger.urban.ICE.gas","2045",24,6.02e+11,2.51e+10,1.83e-09,30000,837000
"iea4","bus.passenger.urban.ICE.gas","2050",23.5,6.88e+11,2.93e+10,1.78e-09,30000,977000
"iea4","bus.passenger.urban.PH","2011",27.3,0,0,2.48e-09,30000,0
"iea4","bus.passenger.urban.PH","2015",27,6.41e+10,2.37e+09,2.3e-09,30000,79000
"iea4","bus.passenger.urban.PH","2020",26.5,1.31e+11,4.95e+09,2.14e-09,30000,165000
"iea4","bus.passenger.urban.PH","2025",26,2.1e+11,8.05e+09,1.97e-09,30000,268000
"iea4","bus.passenger.urban.PH","2030",25.5,2.98e+11,1.17e+10,1.83e-09,30000,389000
"iea4","bus.passenger.urban.PH","2035",25,3.91e+11,1.56e+10,1.74e-09,30000,521000
"iea4","bus.passenger.urban.PH","2040",24.5,4.88e+11,1.99e+10,1.65e-09,30000,664000
"iea4","bus.passenger.urban.PH","2045",24,5.88e+11,2.45e+10,1.59e-09,30000,816000
"iea4","bus.passenger.urban.PH","2050",23.5,6.88e+11,2.93e+10,1.55e-09,30000,977000
"iea4","bus.passenger.urban.EV","2011",27.3,4.75e+09,1.74e+08,6.3e-10,30000,5800
"iea4","bus.passenger.urban.EV","2015",27,1.97e+11,7.29e+09,6.23e-10,30000,243000
"iea4","bus.passenger.urban.EV","2020",26.5,2.48e+11,9.36e+09,6.08e-10,30000,312000
"iea4","bus.passenger.urban.EV","2025",26,2.97e+11,1.14e+10,5.95e-10,30000,380000
"iea4","bus.passenger.urban.EV","2030",25.5,3.46e+11,1.35e+10,5.82e-10,30000,451000
"iea4","bus.passenger.urban.EV","2035",25,3.91e+11,1.56e+10,5.74e-10,30000,521000
"iea4","bus.passenger.urban.EV","2040",24.5,4.35e+11,1.77e+10,5.67e-10,30000,591000
"iea4","bus.passenger.urban.EV","2045",24,4.76e+11,1.99e+10,5.62e-10,30000,662000
"iea4","bus.passenger.urban.EV","2050",23.5,5.16e+11,2.2e+10,5.57e-10,30000,733000
"iea4","bus.passenger.urban.H2","2011",27.3,0,0,1.73e-09,30000,0
"iea4","bus.passenger.urban.H2","2015",27,0,0,1.71e-09,30000,0
"iea4","bus.passenger.urban.H2","2020",26.5,0,0,1.67e-09,30000,0
"iea4","bus.passenger.urban.H2","2025",26,0,0,1.64e-09,30000,0
"iea4","bus.passenger.urban.H2","2030",25.5,0,0,1.6e-09,30000,0
"iea4","bus.passenger.urban.H2","2035",25,0,0,1.58e-09,30000,0
"iea4","bus.passenger.urban.H2","2040",24.5,0,0,1.56e-09,30000,0
"iea4","bus.passenger.urban.H2","2045",24,0,0,1.54e-09,30000,0
"iea4","bus.passenger.urban.H2","2050",23.5,0,0,1.53e-09,30000,0
"iea4","train.passenger.urban.fuel","2011",384,1.72e+11,4.49e+08,3.07e-08,150000,2990
"iea4","train.passenger.urban.fuel","2015",384,1.84e+11,4.79e+08,2.85e-08,150000,3190
"iea4","train.passenger.urban.fuel","2020",381,2.06e+11,5.42e+08,2.65e-08,150000,3610
"iea4","train.passenger.urban.fuel","2025",377,2.2e+11,5.84e+08,2.44e-08,150000,3890
"iea4","train.passenger.urban.fuel","2030",374,2.3e+11,6.14e+08,2.27e-08,150000,4090
"iea4","train.passenger.urban.fuel","2035",371,2.34e+11,6.3e+08,2.15e-08,150000,4200
"iea4","train.passenger.urban.fuel","2040",368,2.33e+11,6.34e+08,2.04e-08,150000,4230
"iea4","train.passenger.urban.fuel","2045",364,2.29e+11,6.28e+08,1.97e-08,150000,4190
"iea4","train.passenger.urban.fuel","2050",361,2.21e+11,6.12e+08,1.92e-08,150000,4080
"iea4","train.passenger.urban.elec","2011",384,1.55e+12,4.04e+09,1.26e-08,150000,26900
"iea4","train.passenger.urban.elec","2015",384,1.75e+12,4.57e+09,1.25e-08,150000,30400
"iea4","train.passenger.urban.elec","2020",381,1.97e+12,5.17e+09,1.22e-08,150000,34500
"iea4","train.passenger.urban.elec","2025",377,2.1e+12,5.57e+09,1.19e-08,150000,37100
"iea4","train.passenger.urban.elec","2030",374,2.19e+12,5.85e+09,1.17e-08,150000,39000
"iea4","train.passenger.urban.elec","2035",371,2.23e+12,6e+09,1.15e-08,150000,40000
"iea4","train.passenger.urban.elec","2040",368,2.22e+12,6.04e+09,1.14e-08,150000,40300
"iea4","train.passenger.urban.elec","2045",364,2.18e+12,5.98e+09,1.13e-08,150000,39900
"iea4","train.passenger.urban.elec","2050",361,2.1e+12,5.83e+09,1.12e-08,150000,38800
"iea4","walk.passenger.rural","2011",1,8.01e+11,8.01e+11,0,0,0
"iea4","walk.passenger.rural","2015",1,8.18e+11,8.18e+11,0,0,0
"iea4","walk.passenger.rural","2020",1,8.13e+11,8.13e+11,0,0,0
"iea4","walk.passenger.rural","2025",1,7.76e+11,7.76e+11,0,0,0
"iea4","walk.passenger.rural","2030",1,7.23e+11,7.23e+11,0,0,0
"iea4","walk.passenger.rural","2035",1,6.51e+11,6.51e+11,0,0,0
"iea4","walk.passenger.rural","2040",1,5.62e+11,5.62e+11,0,0,0
"iea4","walk.passenger.rural","2045",1,4.48e+11,4.48e+11,0,0,0
"iea4","walk.passenger.rural","2050",1,3.2e+11,3.2e+11,0,0,0
"iea4","bike.passenger.rural","2011",1,1.72e+12,1.72e+12,0,1000,1.72e+09
"iea4","bike.passenger.rural","2015",1,1.78e+12,1.78e+12,0,1000,1.78e+09
"iea4","bike.passenger.rural","2020",1,1.77e+12,1.77e+12,0,1000,1.77e+09
"iea4","bike.passenger.rural","2025",1,1.69e+12,1.69e+12,0,1000,1.69e+09
"iea4","bike.passenger.rural","2030",1,1.57e+12,1.57e+12,0,1000,1.57e+09
"iea4","bike.passenger.rural","2035",1,1.41e+12,1.41e+12,0,1000,1.41e+09
"iea4","bike.passenger.rural","2040",1,1.2e+12,1.2e+12,0,1000,1.2e+09
"iea4","bike.passenger.rural","2045",1,9.44e+11,9.44e+11,0,1000,9.44e+08
"iea4","bike.passenger.rural","2050",1,6.52e+11,6.52e+11,0,1000,6.52e+08
"iea4","motorbike.passenger.rural.fuel","2011",1,2.8e+12,2.8e+12,3.81e-10,10000,2.8e+08
"iea4","motorbike.passenger.rural.fuel","2015",1.01,2.97e+12,2.94e+12,3.54e-10,10000,2.94e+08
"iea4","motorbike.passenger.rural.fuel","2020",1.01,3.09e+12,3.05e+12,3.29e-10,10000,3.05e+08
"iea4","motorbike.passenger.rural.fuel","2025",1.02,3.12e+12,3.07e+12,3.02e-10,10000,3.07e+08
"iea4","motorbike.passenger.rural.fuel","2030",1.02,3.12e+12,3.07e+12,2.81e-10,10000,3.07e+08
"iea4","motorbike.passenger.rural.fuel","2035",1.02,3.08e+12,3.02e+12,2.66e-10,10000,3.02e+08
"iea4","motorbike.passenger.rural.fuel","2040",1.02,3.01e+12,2.94e+12,2.54e-10,10000,2.94e+08
"iea4","motorbike.passenger.rural.fuel","2045",1.03,2.86e+12,2.79e+12,2.44e-10,10000,2.79e+08
"iea4","motorbike.passenger.rural.fuel","2050",1.03,2.67e+12,2.6e+12,2.38e-10,10000,2.6e+08
"iea4","motorbike.passenger.rural.elec","2011",1,3.33e+10,3.33e+10,1.06e-10,10000,3330000
"iea4","motorbike.passenger.rural.elec","2015",1.01,2.3e+11,2.28e+11,1.05e-10,10000,22800000
"iea4","motorbike.passenger.rural.elec","2020",1.01,4.29e+11,4.24e+11,1.02e-10,10000,42400000
"iea4","motorbike.passenger.rural.elec","2025",1.02,6.46e+11,6.36e+11,9.99e-11,10000,63600000
"iea4","motorbike.passenger.rural.elec","2030",1.02,8.87e+11,8.72e+11,9.77e-11,10000,87200000
"iea4","motorbike.passenger.rural.elec","2035",1.02,1.14e+12,1.12e+12,9.65e-11,10000,1.12e+08
"iea4","motorbike.passenger.rural.elec","2040",1.02,1.42e+12,1.39e+12,9.52e-11,10000,1.39e+08
"iea4","motorbike.passenger.rural.elec","2045",1.03,1.68e+12,1.64e+12,9.44e-11,10000,1.64e+08
"iea4","motorbike.passenger.rural.elec","2050",1.03,1.94e+12,1.88e+12,9.35e-11,10000,1.88e+08
"iea4","car.passenger.rural.ICE.liquid","2011",1.8,8.41e+12,4.67e+12,7.63e-10,15000,3.11e+08
"iea4","car.passenger.rural.ICE.liquid","2015",1.8,9.01e+12,5.01e+12,7.07e-10,15000,3.34e+08
"iea4","car.passenger.rural.ICE.liquid","2020",1.78,9.71e+12,5.44e+12,6.58e-10,15000,3.63e+08
"iea4","car.passenger.rural.ICE.liquid","2025",1.77,1.04e+13,5.87e+12,6.05e-10,15000,3.92e+08
"iea4","car.passenger.rural.ICE.liquid","2030",1.75,1.11e+13,6.34e+12,5.63e-10,15000,4.22e+08
"iea4","car.passenger.rural.ICE.liquid","2035",1.74,1.19e+13,6.83e+12,5.33e-10,15000,4.55e+08
"iea4","car.passenger.rural.ICE.liquid","2040",1.72,1.27e+13,7.35e+12,5.07e-10,15000,4.9e+08
"iea4","car.passenger.rural.ICE.liquid","2045",1.71,1.33e+13,7.8e+12,4.89e-10,15000,5.2e+08
"iea4","car.passenger.rural.ICE.liquid","2050",1.69,1.39e+13,8.24e+12,4.77e-10,15000,5.49e+08
"iea4","car.passenger.rural.ICE.gas","2011",1.8,8.16e+10,4.53e+10,7.63e-10,15000,3020000
"iea4","car.passenger.rural.ICE.gas","2015",1.8,1.09e+11,6.06e+10,7.07e-10,15000,4040000
"iea4","car.passenger.rural.ICE.gas","2020",1.78,1.32e+11,7.41e+10,6.58e-10,15000,4940000
"iea4","car.passenger.rural.ICE.gas","2025",1.77,1.58e+11,8.91e+10,6.05e-10,15000,5940000
"iea4","car.passenger.rural.ICE.gas","2030",1.75,1.86e+11,1.06e+11,5.63e-10,15000,7070000
"iea4","car.passenger.rural.ICE.gas","2035",1.74,2.18e+11,1.25e+11,5.33e-10,15000,8360000
"iea4","car.passenger.rural.ICE.gas","2040",1.72,2.54e+11,1.47e+11,5.07e-10,15000,9810000
"iea4","car.passenger.rural.ICE.gas","2045",1.71,2.89e+11,1.69e+11,4.89e-10,15000,11300000
"iea4","car.passenger.rural.ICE.gas","2050",1.69,3.27e+11,1.93e+11,4.77e-10,15000,12900000
"iea4","car.passenger.rural.PH","2011",1.8,241000,134000,5.77e-10,15000,8.93
"iea4","car.passenger.rural.PH","2015",1.8,9.57e+10,5.32e+10,5.35e-10,15000,3540000
"iea4","car.passenger.rural.PH","2020",1.78,1.69e+11,9.48e+10,4.98e-10,15000,6320000
"iea4","car.passenger.rural.PH","2025",1.77,2.53e+11,1.43e+11,4.58e-10,15000,9540000
"iea4","car.passenger.rural.PH","2030",1.75,3.49e+11,1.99e+11,4.26e-10,15000,13300000
"iea4","car.passenger.rural.PH","2035",1.74,4.59e+11,2.64e+11,4.03e-10,15000,17600000
"iea4","car.passenger.rural.PH","2040",1.72,5.84e+11,3.39e+11,3.84e-10,15000,22600000
"iea4","car.passenger.rural.PH","2045",1.71,7.14e+11,4.18e+11,3.7e-10,15000,27900000
"iea4","car.passenger.rural.PH","2050",1.69,8.56e+11,5.06e+11,3.61e-10,15000,33700000
"iea4","car.passenger.rural.EV","2011",1.8,1.85e+10,1.03e+10,2.12e-10,15000,685000
