"scenario","key","measure","type","year","value"
"IEA6","cook","efficiency","cooker.traditionalbiomass.stoves.urban.no.elec","2030",0.397435897
"IEA6","cook","efficiency","cooker.traditionalbiomass.stoves.urban.no.elec","2035",0.423076923
"IEA6","cook","efficiency","cooker.traditionalbiomass.stoves.urban.no.elec","2040",0.448717949
"IEA6","cook","efficiency","cooker.traditionalbiomass.stoves.urban.no.elec","2045",0.474358974
"IEA6","cook","efficiency","cooker.traditionalbiomass.stoves.urban.no.elec","2050",0.5
"IEA6","cook","efficiency","cooker.traditionalbiomass.stoves.rural","2011",0.3
"IEA6","cook","efficiency","cooker.traditionalbiomass.stoves.rural","2015",0.335897436
"IEA6","cook","efficiency","cooker.traditionalbiomass.stoves.rural","2020",0.380769231
"IEA6","cook","efficiency","cooker.traditionalbiomass.stoves.rural","2025",0.425641026
"IEA6","cook","efficiency","cooker.traditionalbiomass.stoves.rural","2030",0.470512821
"IEA6","cook","efficiency","cooker.traditionalbiomass.stoves.rural","2035",0.515384615
"IEA6","cook","efficiency","cooker.traditionalbiomass.stoves.rural","2040",0.56025641
"IEA6","cook","efficiency","cooker.traditionalbiomass.stoves.rural","2045",0.605128205
"IEA6","cook","efficiency","cooker.traditionalbiomass.stoves.rural","2050",0.65
"IEA6","cook","efficiency","cooker.traditionalbiomass.stoves.rural.no.elec","2011",0.3
"IEA6","cook","efficiency","cooker.traditionalbiomass.stoves.rural.no.elec","2015",0.320512821
"IEA6","cook","efficiency","cooker.traditionalbiomass.stoves.rural.no.elec","2020",0.346153846
"IEA6","cook","efficiency","cooker.traditionalbiomass.stoves.rural.no.elec","2025",0.371794872
"IEA6","cook","efficiency","cooker.traditionalbiomass.stoves.rural.no.elec","2030",0.397435897
"IEA6","cook","efficiency","cooker.traditionalbiomass.stoves.rural.no.elec","2035",0.423076923
"IEA6","cook","efficiency","cooker.traditionalbiomass.stoves.rural.no.elec","2040",0.448717949
"IEA6","cook","efficiency","cooker.traditionalbiomass.stoves.rural.no.elec","2045",0.474358974
"IEA6","cook","efficiency","cooker.traditionalbiomass.stoves.rural.no.elec","2050",0.5
"IEA6","space","heat_demand_TWh","heater.solid.boiler.urban.space","2011",211.7905988
"IEA6","space","heat_demand_TWh","heater.solid.boiler.urban.space","2015",219.1814016
"IEA6","space","heat_demand_TWh","heater.solid.boiler.urban.space","2020",215.865428
"IEA6","space","heat_demand_TWh","heater.solid.boiler.urban.space","2025",207.9451732
"IEA6","space","heat_demand_TWh","heater.solid.boiler.urban.space","2030",195.1003745
"IEA6","space","heat_demand_TWh","heater.solid.boiler.urban.space","2035",176.9847561
"IEA6","space","heat_demand_TWh","heater.solid.boiler.urban.space","2040",154.9024169
"IEA6","space","heat_demand_TWh","heater.solid.boiler.urban.space","2045",128.8875301
"IEA6","space","heat_demand_TWh","heater.solid.boiler.urban.space","2050",100.2468043
"IEA6","space","heat_demand_TWh","heater.liquid.boiler.urban.space","2011",423.5811976
"IEA6","space","heat_demand_TWh","heater.liquid.boiler.urban.space","2015",473.0159893
"IEA6","space","heat_demand_TWh","heater.liquid.boiler.urban.space","2020",516.9408934
"IEA6","space","heat_demand_TWh","heater.liquid.boiler.urban.space","2025",559.3008106
"IEA6","space","heat_demand_TWh","heater.liquid.boiler.urban.space","2030",598.4539576
"IEA6","space","heat_demand_TWh","heater.liquid.boiler.urban.space","2035",631.5926591
"IEA6","space","heat_demand_TWh","heater.liquid.boiler.urban.space","2040",660.7556222
"IEA6","space","heat_demand_TWh","heater.liquid.boiler.urban.space","2045",683.229043
"IEA6","space","heat_demand_TWh","heater.liquid.boiler.urban.space","2050",701.7276303
"IEA6","space","heat_demand_TWh","heater.gas.boiler.urban.space","2011",1664.068991
"IEA6","space","heat_demand_TWh","heater.gas.boiler.urban.space","2015",1858.277101
"IEA6","space","heat_demand_TWh","heater.gas.boiler.urban.space","2020",2030.839224
"IEA6","space","heat_demand_TWh","heater.gas.boiler.urban.space","2025",2197.253184
"IEA6","space","heat_demand_TWh","heater.gas.boiler.urban.space","2030",2351.069119
"IEA6","space","heat_demand_TWh","heater.gas.boiler.urban.space","2035",2481.256875
"IEA6","space","heat_demand_TWh","heater.gas.boiler.urban.space","2040",2595.825659
"IEA6","space","heat_demand_TWh","heater.gas.boiler.urban.space","2045",2684.114097
"IEA6","space","heat_demand_TWh","heater.gas.boiler.urban.space","2050",2756.787119
"IEA6","space","heat_demand_TWh","heater.heatpump.urban.space","2011",60.51159966
"IEA6","space","heat_demand_TWh","heater.heatpump.urban.space","2015",67.57371276
"IEA6","space","heat_demand_TWh","heater.heatpump.urban.space","2020",73.84869906
"IEA6","space","heat_demand_TWh","heater.heatpump.urban.space","2025",79.9001158
"IEA6","space","heat_demand_TWh","heater.heatpump.urban.space","2030",85.49342252
"IEA6","space","heat_demand_TWh","heater.heatpump.urban.space","2035",90.22752273
"IEA6","space","heat_demand_TWh","heater.heatpump.urban.space","2040",94.39366031
"IEA6","space","heat_demand_TWh","heater.heatpump.urban.space","2045",97.604149
"IEA6","space","heat_demand_TWh","heater.heatpump.urban.space","2050",100.2468043
"IEA6","space","heat_demand_TWh","heater.electricity.urban.space","2011",90.76739948
"IEA6","space","heat_demand_TWh","heater.electricity.urban.space","2015",118.6871622
"IEA6","space","heat_demand_TWh","heater.electricity.urban.space","2020",153.3780673
"IEA6","space","heat_demand_TWh","heater.electricity.urban.space","2025",191.5554058
"IEA6","space","heat_demand_TWh","heater.electricity.urban.space","2030",232.3667381
"IEA6","space","heat_demand_TWh","heater.electricity.urban.space","2035",274.1528575
"IEA6","space","heat_demand_TWh","heater.electricity.urban.space","2040",317.0658846
"IEA6","space","heat_demand_TWh","heater.electricity.urban.space","2045",359.1332149
"IEA6","space","heat_demand_TWh","heater.electricity.urban.space","2050",400.9872173
"IEA6","space","heat_demand_TWh","heater.solar.urban.space","2011",0
"IEA6","space","heat_demand_TWh","heater.solar.urban.space","2015",0
"IEA6","space","heat_demand_TWh","heater.solar.urban.space","2020",0
"IEA6","space","heat_demand_TWh","heater.solar.urban.space","2025",0
"IEA6","space","heat_demand_TWh","heater.solar.urban.space","2030",0
"IEA6","space","heat_demand_TWh","heater.solar.urban.space","2035",0
"IEA6","space","heat_demand_TWh","heater.solar.urban.space","2040",0
"IEA6","space","heat_demand_TWh","heater.solar.urban.space","2045",0
"IEA6","space","heat_demand_TWh","heater.solar.urban.space","2050",0
"IEA6","space","heat_demand_TWh","heater.microchp.urban.space","2011",60.51159966
"IEA6","space","heat_demand_TWh","heater.microchp.urban.space","2015",67.57371276
"IEA6","space","heat_demand_TWh","heater.microchp.urban.space","2020",73.84869906
"IEA6","space","heat_demand_TWh","heater.microchp.urban.space","2025",79.9001158
"IEA6","space","heat_demand_TWh","heater.microchp.urban.space","2030",85.49342252
"IEA6","space","heat_demand_TWh","heater.microchp.urban.space","2035",90.22752273
"IEA6","space","heat_demand_TWh","heater.microchp.urban.space","2040",94.39366031
"IEA6","space","heat_demand_TWh","heater.microchp.urban.space","2045",97.604149
"IEA6","space","heat_demand_TWh","heater.microchp.urban.space","2050",100.2468043
"IEA6","space","heat_demand_TWh","heater.districtheating.urban.space","2011",514.3485971
"IEA6","space","heat_demand_TWh","heater.districtheating.urban.space","2015",574.3765584
"IEA6","space","heat_demand_TWh","heater.districtheating.urban.space","2020",627.713942
"IEA6","space","heat_demand_TWh","heater.districtheating.urban.space","2025",679.1509843
"IEA6","space","heat_demand_TWh","heater.districtheating.urban.space","2030",726.6940914
"IEA6","space","heat_demand_TWh","heater.districtheating.urban.space","2035",766.9339432
"IEA6","space","heat_demand_TWh","heater.districtheating.urban.space","2040",802.3461126
"IEA6","space","heat_demand_TWh","heater.districtheating.urban.space","2045",829.6352665
"IEA6","space","heat_demand_TWh","heater.districtheating.urban.space","2050",852.0978368
"IEA6","space","heat_demand_TWh","heater.solid.boiler.rural.space","2011",283.6595771
"IEA6","space","heat_demand_TWh","heater.solid.boiler.rural.space","2015",300.4286311
"IEA6","space","heat_demand_TWh","heater.solid.boiler.rural.space","2020",303.672454
"IEA6","space","heat_demand_TWh","heater.solid.boiler.rural.space","2025",305.9730515
"IEA6","space","heat_demand_TWh","heater.solid.boiler.rural.space","2030",305.6096881
"IEA6","space","heat_demand_TWh","heater.solid.boiler.rural.space","2035",301.4110411
"IEA6","space","heat_demand_TWh","heater.solid.boiler.rural.space","2040",294.6218553
"IEA6","space","heat_demand_TWh","heater.solid.boiler.rural.space","2045",284.2548763
"IEA6","space","heat_demand_TWh","heater.solid.boiler.rural.space","2050",270.4800054
"IEA6","space","heat_demand_TWh","heater.liquid.boiler.rural.space","2011",55.34821017
"IEA6","space","heat_demand_TWh","heater.liquid.boiler.rural.space","2015",60.02160059
"IEA6","space","heat_demand_TWh","heater.liquid.boiler.rural.space","2020",62.53848558
"IEA6","space","heat_demand_TWh","heater.liquid.boiler.rural.space","2025",65.01493217
"IEA6","space","heat_demand_TWh","heater.liquid.boiler.rural.space","2030",67.06932428
"IEA6","space","heat_demand_TWh","heater.liquid.boiler.rural.space","2035",68.39290533
"IEA6","space","heat_demand_TWh","heater.liquid.boiler.rural.space","2040",69.20101796
"IEA6","space","heat_demand_TWh","heater.liquid.boiler.rural.space","2045",69.1970258
"IEA6","space","heat_demand_TWh","heater.liquid.boiler.rural.space","2050",68.33179085
"IEA6","space","heat_demand_TWh","heater.gas.boiler.rural.space","2011",115.3087712
"IEA6","space","heat_demand_TWh","heater.gas.boiler.rural.space","2015",125.0450012
"IEA6","space","heat_demand_TWh","heater.gas.boiler.rural.space","2020",130.2885116
"IEA6","space","heat_demand_TWh","heater.gas.boiler.rural.space","2025",135.4477754
"IEA6","space","heat_demand_TWh","heater.gas.boiler.rural.space","2030",139.7277589
"IEA6","space","heat_demand_TWh","heater.gas.boiler.rural.space","2035",142.4852194
"IEA6","space","heat_demand_TWh","heater.gas.boiler.rural.space","2040",144.1687874
"IEA6","space","heat_demand_TWh","heater.gas.boiler.rural.space","2045",144.1604704
"IEA6","space","heat_demand_TWh","heater.gas.boiler.rural.space","2050",142.3578976
"IEA6","space","heat_demand_TWh","heater.heatpump.rural.space","2011",2.306175424
"IEA6","space","heat_demand_TWh","heater.heatpump.rural.space","2015",2.500900024
"IEA6","space","heat_demand_TWh","heater.heatpump.rural.space","2020",2.605770232
"IEA6","space","heat_demand_TWh","heater.heatpump.rural.space","2025",2.708955507
"IEA6","space","heat_demand_TWh","heater.heatpump.rural.space","2030",2.794555179
"IEA6","space","heat_demand_TWh","heater.heatpump.rural.space","2035",2.849704389
"IEA6","space","heat_demand_TWh","heater.heatpump.rural.space","2040",2.883375748
"IEA6","space","heat_demand_TWh","heater.heatpump.rural.space","2045",2.883209408
"IEA6","space","heat_demand_TWh","heater.heatpump.rural.space","2050",2.847157952
"IEA6","space","heat_demand_TWh","heater.electricity.rural.space","2011",4.612350847
"IEA6","space","heat_demand_TWh","heater.electricity.rural.space","2015",12.18387191
"IEA6","space","heat_demand_TWh","heater.electricity.rural.space","2020",22.04882504
"IEA6","space","heat_demand_TWh","heater.electricity.rural.space","2025",32.64638688
"IEA6","space","heat_demand_TWh","heater.electricity.rural.space","2030",43.7097092
"IEA6","space","heat_demand_TWh","heater.electricity.rural.space","2035",54.80200747
"IEA6","space","heat_demand_TWh","heater.electricity.rural.space","2040",65.80011323
"IEA6","space","heat_demand_TWh","heater.electricity.rural.space","2045",76.14629976
"IEA6","space","heat_demand_TWh","heater.electricity.rural.space","2050",85.41473856
"IEA6","space","heat_demand_TWh","heater.solar.rural.space","2011",0
"IEA6","space","heat_demand_TWh","heater.solar.rural.space","2015",0
"IEA6","space","heat_demand_TWh","heater.solar.rural.space","2020",0
"IEA6","space","heat_demand_TWh","heater.solar.rural.space","2025",0
"IEA6","space","heat_demand_TWh","heater.solar.rural.space","2030",0
"IEA6","space","heat_demand_TWh","heater.solar.rural.space","2035",0
"IEA6","space","heat_demand_TWh","heater.solar.rural.space","2040",0
"IEA6","space","heat_demand_TWh","heater.solar.rural.space","2045",0
"IEA6","space","heat_demand_TWh","heater.solar.rural.space","2050",0
"IEA6","space","heat_demand_TWh","heater.microchp.rural.space","2011",0
"IEA6","space","heat_demand_TWh","heater.microchp.rural.space","2015",0
"IEA6","space","heat_demand_TWh","heater.microchp.rural.space","2020",0
"IEA6","space","heat_demand_TWh","heater.microchp.rural.space","2025",0
"IEA6","space","heat_demand_TWh","heater.microchp.rural.space","2030",0
"IEA6","space","heat_demand_TWh","heater.microchp.rural.space","2035",0
"IEA6","space","heat_demand_TWh","heater.microchp.rural.space","2040",0
"IEA6","space","heat_demand_TWh","heater.microchp.rural.space","2045",0
"IEA6","space","heat_demand_TWh","heater.microchp.rural.space","2050",0
"IEA6","space","heat_demand_TWh","heater.districtheating.rural.space","2011",0
"IEA6","space","heat_demand_TWh","heater.districtheating.rural.space","2015",0
"IEA6","space","heat_demand_TWh","heater.districtheating.rural.space","2020",0
"IEA6","space","heat_demand_TWh","heater.districtheating.rural.space","2025",0
"IEA6","space","heat_demand_TWh","heater.districtheating.rural.space","2030",0
"IEA6","space","heat_demand_TWh","heater.districtheating.rural.space","2035",0
"IEA6","space","heat_demand_TWh","heater.districtheating.rural.space","2040",0
"IEA6","space","heat_demand_TWh","heater.districtheating.rural.space","2045",0
"IEA6","space","heat_demand_TWh","heater.districtheating.rural.space","2050",0
